pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
FF,9/27/2023,95.8,-2,5.9,"Cole, Gerrit",474832,543037,,foul,,,,,3,Brandon Belt singles on a line drive to center fielder Estevan Florial.,R,L,R,TOR,NYY,S,,,1,0,2023,-0.83,1.47,0.58,3.09,,,,2,7,Bot,,,,,666163,,,8.677474119,-138.9834615,-4.997681429,-12.88357424,37.62536095,-12.2592242,3.22,1.56,267,106.9,20,94.7,2359,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.2,,,,,,,,53,2,4-Seam Fastball,0,6,0,6,6,0,0,6,Infield shade,Standard,215,0,-0.022,,
KC,9/27/2023,83.2,-2.02,6.07,"Cole, Gerrit",474832,543037,,ball,,,,,14,Brandon Belt singles on a line drive to center fielder Estevan Florial.,R,L,R,TOR,NYY,B,,,0,0,2023,0.91,-1.31,1.05,1.83,,,,2,7,Bot,,,,,666163,,,5.246069061,-120.9396175,-0.534897188,7.537823478,28.20411077,-44.9896824,3.19,1.58,,,,82.4,2929,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.26,,,,,,,,53,1,Knuckle Curve,0,6,0,6,6,0,0,6,Infield shade,Standard,39,0,0.016,,
FF,9/27/2023,96.2,-1.97,5.84,"Cole, Gerrit",665489,543037,field_out,hit_into_play,,,,,1,Vladimir Guerrero Jr.  pops out to shortstop Anthony Volpe.,R,R,R,TOR,NYY,X,6,popup,0,1,2023,-0.75,1.49,-0.4,3.06,,,,1,7,Bot,106.89,118.09,,,666163,,,5.870644742,-139.7966384,-5.068045838,-11.2222469,36.95131223,-11.81452872,3.67,1.69,210,92.1,56,95.7,2357,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.02,0.023,0.029,0,1,0,0,3,52,2,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Standard,213,-0.004,-0.143,,
FC,9/27/2023,91.1,-2.16,5.88,"Cole, Gerrit",665489,543037,,called_strike,,,,,6,Vladimir Guerrero Jr.  pops out to shortstop Anthony Volpe.,R,R,R,TOR,NYY,S,,,0,0,2023,0.24,1.01,0.34,2.88,,,,1,7,Bot,,,,,666163,,,5.771168489,-132.6061581,-3.875879827,1.696490292,26.38443228,-19.55739496,3.63,1.76,,,,91.5,2530,6.4,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.13,,,,,,,,52,1,Cutter,0,6,0,6,6,0,0,6,Strategic,Standard,185,0,-0.026,,
KC,9/27/2023,82.3,-1.81,6.06,"Cole, Gerrit",666182,543037,field_out,hit_into_play,,,,,14,"Bo Bichette grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,X,5,ground_ball,1,1,2023,1,-1.25,1.07,1.28,,,,0,7,Bot,109.74,172.56,,,666163,,,4.55434776,-119.7242413,-1.739218838,8.410281989,28.07246623,-43.8415552,3.73,1.72,17,75.1,-4,81,2879,5.9,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.59,0.077,0.075,0,1,0,0,2,51,3,Knuckle Curve,0,6,0,6,6,0,0,6,Strategic,Standard,33,-0.005,-0.228,,
KC,9/27/2023,81.9,-1.96,6.03,"Cole, Gerrit",666182,543037,,ball,,,,,14,"Bo Bichette grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,B,,,0,1,2023,0.99,-1.29,1.9,0.18,,,,0,7,Bot,,,,,666163,,,6.754065536,-118.9881842,-3.996346497,7.774166867,26.68182288,-43.61277788,3.66,1.74,,,,80.8,2800,6,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.52,,,,,,,,51,2,Knuckle Curve,0,6,0,6,6,0,0,6,Strategic,Standard,28,0,0.028,,
FF,9/27/2023,95.3,-1.92,5.91,"Cole, Gerrit",666182,543037,,called_strike,,,,,4,"Bo Bichette grounds out, third baseman Oswald Peraza to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,S,,,0,0,2023,-0.69,1.68,-0.49,2.86,,,,0,7,Bot,,,,,666163,,,5.312823541,-138.5542509,-6.089265583,-10.12739651,33.62002214,-9.463028484,3.68,1.71,,,,95.2,2351,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.03,,,,,,,,51,1,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Standard,213,0,-0.038,,
CH,9/27/2023,87.8,-2.06,5.71,"Cole, Gerrit",543807,543037,field_out,hit_into_play,,,,,2,George Springer flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8,fly_ball,2,2,2023,-1.19,1.04,-0.2,3.43,,,,2,6,Bot,135.97,93,,,666163,,,6.989192217,-127.6512742,-1.517027643,-14.47761135,28.14458554,-20.70627601,3.64,1.67,267,85.3,43,87.9,1774,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.95,0.014,0.018,0,1,0,0,3,44,5,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,228,-0.006,-0.09,,
CH,9/27/2023,88.3,-1.79,5.74,"Cole, Gerrit",543807,543037,,ball,,,,,14,George Springer flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,1,2,2023,-1.29,0.92,1.15,1.54,,,,2,6,Bot,,,,,666163,,,9.875171104,-128.0190441,-6.011226793,-16.28444684,27.81538471,-20.9792595,3.39,1.51,,,,88.4,1695,6.7,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.84,,,,,,,,44,4,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,225,0,0.016,,
SL,9/27/2023,87.4,-1.88,6.05,"Cole, Gerrit",543807,543037,,ball,,,,,14,George Springer flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,0,2,2023,0.33,-0.1,1.28,1.7,,,,2,6,Bot,,,,,666163,,,6.940295416,-127.107106,-4.154781079,2.120887599,26.13516664,-32.55336321,3.52,1.49,,,,87.6,2660,6.4,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.07,,,,,,,,44,3,Slider,0,4,0,4,4,0,0,4,Standard,Standard,106,0,0.009,,
FF,9/27/2023,96.3,-1.82,6.02,"Cole, Gerrit",543807,543037,,foul,,,,,12,George Springer flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,0,1,2023,-0.58,1.59,0.86,3.2,,,,2,6,Bot,,,,,666163,,,8.441203559,-139.8287675,-5.482807537,-9.599872138,34.40617358,-10.22529441,3.64,1.67,224,77.2,44,96.1,2333,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.98,,,,,,,,44,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,209,0,-0.023,,
CH,9/27/2023,86.9,-1.93,5.81,"Cole, Gerrit",543807,543037,,foul,,,,,5,George Springer flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,0,0,2023,-1.24,0.93,0.2,2.92,,,,2,6,Bot,,,,,666163,,,7.707132827,-126.2717524,-2.604388535,-14.89930616,27.15738632,-21.96499393,3.64,1.67,117,72.9,10,87.3,1722,6.7,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.76,,,,,,,,44,1,Changeup,0,4,0,4,4,0,0,4,Standard,Standard,228,0,-0.017,,
KC,9/27/2023,82,-1.96,6.05,"Cole, Gerrit",595281,543037,field_out,hit_into_play,,,,,4,"Kevin Kiermaier grounds out, pitcher Gerrit Cole to first baseman DJ LeMahieu.",R,L,R,TOR,NYY,X,1,ground_ball,0,0,2023,0.75,-1.34,-0.51,2.27,,,,1,6,Bot,138.7,184.27,,,666163,,,1.819905735,-119.3731623,0.667505791,6.688370107,26.06304522,-45.22856496,3.45,1.64,,,,81.2,2797,6,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.49,,,0,,0,0,,43,1,Knuckle Curve,0,4,0,4,4,0,0,4,Infield shade,Standard,37,-0.011,-0.169,,
FF,9/27/2023,96.7,-1.76,6.05,"Cole, Gerrit",593160,543037,field_out,hit_into_play,,,,,6,"Whit Merrifield grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,X,6,ground_ball,2,2,2023,-0.62,1.55,0.54,2.6,,,,0,6,Bot,107.54,146.3,,,666163,,,7.520125693,-140.4427804,-7.120345072,-9.94642345,34.81195359,-10.23722899,3.29,1.55,48,85.2,1,96.3,2310,6.4,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.11,0.254,0.266,0,1,0,0,2,42,5,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,205,-0.018,-0.214,,
KC,9/27/2023,82.3,-1.87,5.95,"Cole, Gerrit",593160,543037,,ball,,,,,14,"Whit Merrifield grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,B,,,1,2,2023,0.88,-1.41,1.88,1.14,,,,0,6,Bot,,,,,666163,,,6.763326983,-119.5287513,-1.496262107,6.742423349,27.24899342,-45.40519284,3.1,1.49,,,,81.3,2853,6.1,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.4,,,,,,,,42,4,Knuckle Curve,0,4,0,4,4,0,0,4,Standard,Standard,29,0,0.041,,
SL,9/27/2023,86.3,-2.17,5.88,"Cole, Gerrit",593160,543037,,swinging_strike,,,,,9,"Whit Merrifield grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,S,,,1,1,2023,0.63,0.15,0.61,1.87,,,,0,6,Bot,,,,,666163,,,5.325104232,-125.7276721,-3.674584577,5.732457463,23.67201229,-30.11697196,3.29,1.55,,,,86.7,2598,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.19,,,,,,,,42,3,Slider,0,4,0,4,4,0,0,4,Standard,Standard,102,0,-0.055,,
FC,9/27/2023,91.7,-2.09,5.88,"Cole, Gerrit",593160,543037,,called_strike,,,,,14,"Whit Merrifield grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,S,,,1,0,2023,0.44,0.67,0.85,2.23,,,,0,6,Bot,,,,,666163,,,6.505194934,-133.4771198,-4.838424537,3.859134971,28.255855,-23.33440979,3.27,1.62,,,,92,2533,6.4,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.07,,,,,,,,42,2,Cutter,0,4,0,4,4,0,0,4,Standard,Standard,181,0,-0.046,,
FF,9/27/2023,95.1,-1.79,6.04,"Cole, Gerrit",593160,543037,,ball,,,,,12,"Whit Merrifield grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TOR,NYY,B,,,0,0,2023,-0.44,1.71,1.17,2.48,,,,0,6,Bot,,,,,666163,,,8.707115109,-138.0789993,-7.44882253,-7.6254934,32.84022211,-8.797281146,3.21,1.53,,,,94.6,2433,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.25,,,,,,,,42,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,209,0,0.036,,
SL,9/27/2023,87.6,-2.11,5.92,"Cole, Gerrit",656305,543037,field_out,hit_into_play,,,,,5,Matt Chapman flies out sharply to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8,fly_ball,1,1,2023,0.65,0.19,-0.02,2.43,,,,2,5,Bot,127.55,45.9,,,666163,,,3.723908461,-127.5942146,-2.744212636,6.434861719,24.33252482,-29.78496081,3.51,1.66,378,102.4,34,88,2538,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.17,0.474,0.904,0,1,0,0,6,38,3,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,110,-0.007,-0.1,,
SL,9/27/2023,87.1,-1.93,5.99,"Cole, Gerrit",656305,543037,,ball,,,,,14,Matt Chapman flies out sharply to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,0,1,2023,0.55,0.35,1.08,1.91,,,,2,5,Bot,,,,,666163,,,6.09184327,-126.7691303,-4.349582685,4.710993438,24.96125073,-27.72580543,3.34,1.65,,,,87,2546,6.1,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.38,,,,,,,,38,2,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,136,0,0.012,,
FF,9/27/2023,94.9,-1.9,5.98,"Cole, Gerrit",656305,543037,,called_strike,,,,,9,Matt Chapman flies out sharply to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,0,0,2023,-0.66,1.44,0.81,2.11,,,,2,5,Bot,,,,,666163,,,8.542364451,-137.6867119,-7.611823885,-10.37720066,33.09708787,-12.32117963,3.39,1.6,,,,94.4,2334,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.16,,,,,,,,38,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,214,0,-0.017,,
FF,9/27/2023,94.3,-1.89,6.01,"Cole, Gerrit",672386,543037,field_out,hit_into_play,,,,,3,Alejandro Kirk flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8,fly_ball,1,0,2023,-0.67,1.52,0.33,2.61,,,,1,5,Bot,166.75,55.99,,,666163,,,7.252346492,-137.0506033,-6.456226289,-10.08057395,32.72425322,-11.82071672,3.05,1.42,367,98.1,31,93.9,2343,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.19,0.309,0.528,0,1,0,0,5,37,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Strategic,Standard,209,-0.012,-0.194,,
SL,9/27/2023,85.8,-2.09,5.96,"Cole, Gerrit",672386,543037,,ball,,,,,11,Alejandro Kirk flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,0,0,2023,0.57,0.14,-0.11,3.29,,,,1,5,Bot,,,,,666163,,,3.54792447,-125.0147866,-0.377712314,5.302512616,24.3587923,-30.87977035,2.99,1.35,,,,86,2534,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.25,,,,,,,,37,1,Slider,0,4,0,4,4,0,0,4,Strategic,Standard,109,0,0.025,,
KC,9/27/2023,82.4,-1.99,5.98,"Cole, Gerrit",624415,543037,strikeout,called_strike,,,,,9,Cavan Biggio called out on strikes.,R,L,R,TOR,NYY,S,2,,2,2,2023,0.84,-1.26,0.45,1.7,,,,0,5,Bot,,,,,666163,,,3.886923552,-119.8901766,-0.661433202,7.22751792,26.01145374,-44.31829039,3.34,1.58,,,,81.7,2816,6.1,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.41,,0,0,1,0,0,,36,6,Knuckle Curve,0,4,0,4,4,0,0,4,Infield shade,Standard,32,-0.018,-0.214,,
FF,9/27/2023,95.8,-2.07,5.99,"Cole, Gerrit",624415,543037,,ball,,,,,12,Cavan Biggio called out on strikes.,R,L,R,TOR,NYY,B,,,1,2,2023,-0.64,1.65,1.01,3.44,,,,0,5,Bot,,,,,666163,,,9.594187409,-139.0185507,-4.79224527,-10.60765605,34.93379833,-9.935092742,3.32,1.56,,,,95.4,2559,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.03,,,,,,,,36,5,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shade,Standard,211,0,0.041,,
FF,9/27/2023,95.1,-2.09,6.01,"Cole, Gerrit",624415,543037,,foul,,,,,11,Cavan Biggio called out on strikes.,R,L,R,TOR,NYY,S,,,1,2,2023,-0.81,1.57,-1.15,3.15,,,,0,5,Bot,,,,,666163,,,4.250153702,-138.334736,-5.275760019,-11.32874767,35.0494471,-11.14330065,3.43,1.6,197,76,21,94.4,2470,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.31,,,,,,,,36,4,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shade,Standard,211,0,0,,
CH,9/27/2023,86,-1.89,6,"Cole, Gerrit",624415,543037,,foul,,,,,1,Cavan Biggio called out on strikes.,R,L,R,TOR,NYY,S,,,1,1,2023,-0.99,1.04,-0.64,3.18,,,,0,5,Bot,,,,,666163,,,4.965770291,-125.1805379,-2.492188147,-11.44499158,26.8643063,-21.01755622,3.43,1.6,278,84.2,35,85.6,1604,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.34,,,,,,,,36,3,Changeup,0,4,0,4,4,0,0,4,Infield shade,Standard,232,0,-0.055,,
KC,9/27/2023,81.5,-1.96,6.08,"Cole, Gerrit",624415,543037,,ball,,,,,14,Cavan Biggio called out on strikes.,R,L,R,TOR,NYY,B,,,0,1,2023,0.99,-0.74,1.03,1,,,,0,5,Bot,,,,,666163,,,4.804861339,-118.4910849,-3.284220263,8.179615549,25.24947542,-38.65877646,3.3,1.53,,,,80.8,2733,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.35,,,,,,,,36,2,Knuckle Curve,0,4,0,4,4,0,0,4,Infield shade,Standard,34,0,0.028,,
FF,9/27/2023,94.4,-1.94,6.03,"Cole, Gerrit",624415,543037,,called_strike,,,,,6,Cavan Biggio called out on strikes.,R,L,R,TOR,NYY,S,,,0,0,2023,-0.63,1.34,0.46,2.76,,,,0,5,Bot,,,,,666163,,,7.609354713,-137.0954171,-5.718753114,-9.728876913,32.85894297,-14.22946464,3.34,1.53,,,,93.7,2339,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.3,,,,,,,,36,1,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shade,Standard,206,0,-0.038,,
FF,9/27/2023,96.4,-2.1,5.9,"Cole, Gerrit",474832,543037,strikeout,called_strike,,,,,6,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,S,2,,3,2,2023,-0.5,1.54,0.71,1.98,,,,2,4,Bot,,,,,666163,,,8.63255879,-139.9528184,-8.322152709,-8.627803911,33.79863563,-10.14181244,3.05,1.47,,,,96.3,2505,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.97,,0,0,1,0,0,,29,7,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,209,-0.013,-0.13,,
FF,9/27/2023,96.8,-1.98,5.86,"Cole, Gerrit",474832,543037,,foul,,,,,5,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,S,,,3,2,2023,-0.77,1.48,0.26,2.36,,,,2,4,Bot,,,,,666163,,,7.750300695,-140.5291253,-7.070539743,-12.10942746,36.91431441,-11.13879371,3.22,1.56,186,82.6,67,96.4,2447,6.5,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.97,,,,,,,,29,6,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,211,0,0,,
FF,9/27/2023,97.2,-2.08,5.92,"Cole, Gerrit",474832,543037,,ball,,,,,12,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,B,,,2,2,2023,-0.72,1.45,1.02,2.42,,,,2,4,Bot,,,,,666163,,,9.965312695,-140.9353958,-7.090404886,-12.04767783,35.49502317,-11.34885506,3.05,1.49,,,,96.6,2416,6.4,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.11,,,,,,,,29,5,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,213,0,0.04,,
FC,9/27/2023,91.6,-2.11,5.92,"Cole, Gerrit",474832,543037,,foul,,,,,2,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,S,,,2,1,2023,0.24,1.11,0.18,2.97,,,,2,4,Bot,,,,,666163,,,5.282462155,-133.2798401,-3.965400398,1.652111721,29.56696025,-18.35494382,3.22,1.56,200,76.5,58,91.5,2564,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.21,,,,,,,,29,4,Cutter,0,2,0,2,2,0,0,2,Infield shade,Standard,189,0,-0.031,,
SL,9/27/2023,88.1,-2.15,5.96,"Cole, Gerrit",474832,543037,,called_strike,,,,,5,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,S,,,2,0,2023,0.41,-0.02,-0.23,2.44,,,,2,4,Bot,,,,,666163,,,3.794373301,-128.2328821,-2.394869005,3.731246802,27.18272288,-32.14992747,3.14,1.47,,,,88,2582,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.25,,,,,,,,29,3,Slider,0,2,0,2,2,0,0,2,Infield shade,Standard,109,0,-0.023,,
FF,9/27/2023,95.2,-1.99,6.03,"Cole, Gerrit",474832,543037,,ball,,,,,12,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,B,,,1,0,2023,-0.63,1.42,0.6,4.18,,,,2,4,Bot,,,,,666163,,,8.194084374,-138.2508403,-2.292170248,-10.15948182,36.0035697,-13.81789549,3.1,1.51,,,,94.1,2398,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.33,,,,,,,,29,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,209,0,0.022,,
KC,9/27/2023,80.5,-1.95,6.06,"Cole, Gerrit",474832,543037,,ball,,,,,14,Brandon Belt called out on strikes.,R,L,R,TOR,NYY,B,,,0,0,2023,0.77,-1.36,0.63,1.28,,,,2,4,Bot,,,,,666163,,,4.252619432,-117.0661883,-1.204633191,5.963625066,26.7046014,-44.43321461,3.23,1.53,,,,79.5,2786,6.1,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.4,,,,,,,,29,1,Knuckle Curve,0,2,0,2,2,0,0,2,Standard,Standard,34,0,0.016,,
FF,9/27/2023,96.5,-1.89,6.04,"Cole, Gerrit",665489,543037,field_out,hit_into_play,,,,,2,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8,fly_ball,3,2,2023,-0.47,1.55,0.08,3.41,,,,1,4,Bot,109.02,79.43,,,666163,,,6.353363409,-140.2297956,-4.896899116,-7.805635774,37.10893938,-10.87068092,3.67,1.69,301,86.4,32,96.5,2415,6.7,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,53.77,0.023,0.026,0,1,0,0,3,28,8,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,208,-0.019,-0.207,,
KC,9/27/2023,83.7,-1.81,6.09,"Cole, Gerrit",665489,543037,,ball,,,,,14,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,2,2,2023,0.76,-1.37,0.95,1.15,,,,1,4,Bot,,,,,666163,,,4.842522394,-121.681516,-2.126032754,6.333099817,28.61297411,-45.35447088,3.46,1.62,,,,82.6,2871,6.1,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.44,,,,,,,,28,7,Knuckle Curve,0,2,0,2,2,0,0,2,Strategic,Standard,32,0,0.059,,
FC,9/27/2023,90.7,-2.21,5.84,"Cole, Gerrit",665489,543037,,foul,,,,,3,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,2,2,2023,0.34,0.56,0.48,3.16,,,,1,4,Bot,,,,,666163,,,5.987209032,-131.9930786,-1.967160663,2.772031097,27.38470018,-25.45708681,3.67,1.69,181,66.1,42,90.6,2468,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.35,,,,,,,,28,6,Cutter,0,2,0,2,2,0,0,2,Strategic,Standard,173,0,0,,
SL,9/27/2023,88.1,-2.15,5.89,"Cole, Gerrit",665489,543037,,ball,,,,,14,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,1,2,2023,0.61,-0.02,1.58,-0.21,,,,1,4,Bot,,,,,666163,,,7.773946712,-127.8682975,-8.572486718,4.963406694,27.52844492,-30.70287626,3.48,1.69,,,,87.6,2580,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.29,,,,,,,,28,5,Slider,0,2,0,2,2,0,0,2,Strategic,Standard,148,0,0.029,,
FF,9/27/2023,96.2,-1.79,6.01,"Cole, Gerrit",665489,543037,,foul,,,,,14,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,1,2,2023,-0.71,1.69,0.88,2.21,,,,1,4,Bot,,,,,666163,,,8.647797084,-139.4843998,-8.200066677,-11.3719518,35.6037438,-8.444406224,3.67,1.69,187,67.1,48,95.2,2403,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.31,,,,,,,,28,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,209,0,0,,
FC,9/27/2023,90.7,-2.01,6.04,"Cole, Gerrit",665489,543037,,swinging_strike,,,,,14,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,1,1,2023,0.53,0.88,1.05,1.94,,,,1,4,Bot,,,,,666163,,,6.517316665,-131.8755119,-6.200843999,4.870529671,27.32216428,-20.76922747,3.67,1.69,,,,90.6,2553,6.2,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.28,,,,,,,,28,3,Cutter,0,2,0,2,2,0,0,2,Strategic,Standard,179,0,-0.043,,
SL,9/27/2023,89.1,-2.03,5.99,"Cole, Gerrit",665489,543037,,ball,,,,,14,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,B,,,0,1,2023,0.41,0.39,1.29,1.96,,,,1,4,Bot,,,,,666163,,,7.295272591,-129.539663,-4.684666542,3.076977834,26.69272966,-27.0496375,3.43,1.6,,,,89.2,2630,6.4,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.14,,,,,,,,28,2,Slider,0,2,0,2,2,0,0,2,Strategic,Standard,167,0,0.019,,
CH,9/27/2023,87.3,-2,5.98,"Cole, Gerrit",665489,543037,,called_strike,,,,,1,Vladimir Guerrero Jr.  flies out to center fielder Estevan Florial.,R,R,R,TOR,NYY,S,,,0,0,2023,-1.3,0.88,-0.69,3.02,,,,1,4,Bot,,,,,666163,,,5.817002402,-126.9437174,-2.762719058,-15.2356791,26.43768169,-22.29991614,3.52,1.69,,,,87.2,1742,6.3,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.18,,,,,,,,28,1,Changeup,0,2,0,2,2,0,0,2,Strategic,Standard,225,0,-0.026,,
FF,9/27/2023,95,-1.87,6.12,"Cole, Gerrit",666182,543037,field_out,hit_into_play,,,,,5,Bo Bichette flies out sharply to center fielder Estevan Florial.,R,R,R,TOR,NYY,X,8,fly_ball,0,0,2023,-0.81,1.6,-0.26,2.8,,,,0,4,Bot,166.79,49.49,,,666163,,,6.009432978,-138.040675,-6.52159701,-11.78672,34.20539842,-10.49515887,3.73,1.72,383,103.1,29,94.2,2411,6.1,716413,543037,666163,518934,650402,672724,683011,665828,664314,592450,54.37,0.774,1.501,0,1,0,0,6,27,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Strategic,Standard,210,-0.029,-0.238,,
